Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	FinalScore	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossEnt	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
421	200.0	0.35308057	0.10951483	0.9251547	0.1689609	0.45328766	13.867087	3.6940558	40.19553	9.374526	84400	-0.0016167581	-0.5389195	0.56784946	-4.6281144e-05	-0.0067492127	0.5389195	0.00046670053	0.0	99.0	32890.09629178047
422	200.0	0.39392978	0.109018855	0.963675	0.20935561	0.49922287	14.281278	3.5576406	39.51153	10.035921	84600	-0.0016168442	-0.53894776	0.6366946	-1.7128186e-06	0.0036450028	0.53894776	0.0006550649	0.0	99.0	32971.13789319992
423	200.0	0.3344885	0.09997866	0.9952466	0.15381624	0.42204013	13.568294	3.2007084	39.661125	9.757655	84800	-0.0016242454	-0.5414152	0.48966226	4.4291373e-06	-0.0046549737	0.5414153	0.0007619155	0.0	99.0	33047.538368463516
424	200.0	0.24731757	0.0859808	1.0	0.112854786	0.31357622	12.992292	2.7052753	39.67302	10.09219	85000	-0.0016182393	-0.5394129	0.4056753	-6.2435865e-06	-0.012023419	0.5394129	0.00039365375	0.0	99.0	33127.67173624039
425	200.0	0.35940015	0.091382384	0.7855549	0.17731681	0.4495024	14.171524	2.954968	34.355404	10.058926	85200	-0.0016088955	-0.5362986	0.5300085	-5.624222e-05	-0.0033647418	0.5362987	0.0008271545	0.0	99.0	33208.54546165466
426	200.0	0.25789922	0.08552893	0.9590516	0.11702964	0.33135545	13.306631	2.7670305	39.889156	10.119325	85400	-0.0016161103	-0.53870326	0.43550774	-1.870899e-05	-0.03946525	0.5387033	0.0006396174	0.0	99.0	33285.00433564186
427	200.0	0.23331784	0.081403814	0.909053	0.11103686	0.29911414	12.243617	2.7783954	39.760094	9.186645	85600	-0.0016183804	-0.5394601	0.38039038	-5.7707657e-05	-0.035228103	0.5394601	0.00115735	0.0	99.0	33364.44766688347
428	200.0	0.32345566	0.0957373	0.96249086	0.16417155	0.41300622	12.834709	3.2481167	39.953808	9.083076	85800	-0.0016020911	-0.53403044	0.46193907	-0.00011160516	-0.002842009	0.5340305	0.0017636052	0.0	99.0	33444.39600419998
429	200.0	0.3618148	0.1119034	0.867027	0.16716823	0.4621904	13.793675	3.9839196	39.864452	9.260595	86000	-0.0016176942	-0.5392314	0.5986326	-3.6448706e-05	-0.0134035945	0.5392315	0.00027847182	0.0	99.0	33524.4241502285
430	200.0	0.28843537	0.08735957	0.93450606	0.13419813	0.37070763	12.924128	2.9897919	39.8715	9.303134	86200	-0.0016165735	-0.5388578	0.42999887	-3.9899023e-06	0.0035049617	0.5388578	0.0006789638	0.0	99.0	33605.35842132568
431	200.0	0.37006003	0.10300862	0.8728631	0.16532417	0.46610802	14.091158	3.6255784	38.833725	8.967913	86400	-0.0016144791	-0.5381596	0.5909834	-3.331108e-05	-0.01799488	0.53815955	0.00057225616	0.0	99.0	33685.362057209015
432	200.0	0.3465552	0.10429748	0.9482014	0.17842644	0.44366336	14.280475	3.5091932	39.82937	10.099226	86600	-0.001612761	-0.537587	0.5536207	-6.078987e-05	0.0019187331	0.5375869	0.0013537826	0.0	99.0	33765.17600417137
433	200.0	0.31188762	0.10255605	0.90939575	0.1471838	0.40434387	13.991939	3.5335228	40.54273	9.94517	86800	-0.0016146664	-0.53822184	0.5217933	-2.29344e-05	-0.0063423514	0.53822184	0.0004931404	0.0	99.0	33841.278279066086
434	200.0	0.41545904	0.11786665	0.9829141	0.1930697	0.5294038	14.818199	3.955689	40.873577	9.8887825	87000	-0.0016084024	-0.53613406	0.7248811	-9.1643655e-05	-0.025778532	0.53613406	0.0015350177	0.0	99.0	33918.1431927681
435	200.0	0.43500513	0.117629096	0.8902087	0.20183682	0.5467471	15.22477	3.8224843	39.63573	10.362079	87200	-0.0015838433	-0.5279477	0.7565547	-7.255655e-05	-0.042884767	0.5279477	0.0022382864	0.0	99.0	33998.081043720245
436	200.0	0.4173391	0.13652274	0.9563673	0.18883975	0.5330374	15.65215	4.4496593	40.469936	10.579157	87400	-0.0016141506	-0.5380503	0.78413826	-4.0659448e-05	-0.0032696724	0.5380503	0.001100511	0.0	99.0	34074.83485531807
437	200.0	0.29876	0.09148616	0.99510735	0.119713716	0.37700996	13.95795	2.9443474	40.892033	10.117787	87600	-0.0016244707	-0.5414906	0.4710664	-3.095111e-05	-0.011636138	0.5414906	0.00026622074	0.0	99.0	34155.17192983627
438	200.0	0.41756675	0.11166873	0.8612315	0.21358179	0.52385575	14.501486	3.6461766	37.822575	9.62544	87800	-0.0016273333	-0.5424444	0.6908454	-3.4941826e-05	-0.031496167	0.5424445	0.00034537504	0.0	99.0	34231.53875684738
439	200.0	0.3504195	0.10511791	0.9728096	0.15791003	0.45127696	14.179101	3.4547532	38.74856	10.329749	88000	-0.0016268785	-0.5422931	0.5543822	-2.0385603e-05	0.007839441	0.5422931	0.0013291568	0.0	99.0	34311.54630064964
440	200.0	0.1854768	0.069995366	0.9437765	0.0930331	0.23772903	12.082039	2.3057187	40.32318	9.986795	88200	-0.0016255481	-0.54184943	0.39824837	-0.00011081132	-0.094365954	0.54184943	0.0026473703	0.0	99.0	34392.31625580788
441	200.0	0.2404779	0.08404741	0.8459576	0.114189565	0.3098093	12.09376	2.84821	39.020767	9.1830015	88400	-0.0015923734	-0.5307911	0.3770449	-1.716509e-05	-0.011048377	0.53079104	0.0007950326	0.0	99.0	34468.67223072052
442	200.0	0.2585019	0.09097755	0.95583165	0.11176966	0.32768753	12.340692	3.15011	39.90109	9.377516	88600	-0.0016085771	-0.53619224	0.38958064	-9.5248804e-05	-0.003289014	0.53619224	0.002280484	0.0	99.0	34545.151307821274
443	200.0	0.27896842	0.09696413	0.94388443	0.113111176	0.36038196	12.618881	3.294687	40.204884	9.094491	88800	-0.0016166652	-0.5388882	0.43159944	-6.6115404e-05	-0.0022397935	0.5388883	0.0017124127	0.0	99.0	34625.68859934807
444	200.0	0.38178483	0.120020285	0.94501656	0.18025179	0.48505425	13.799286	4.1570477	39.835842	9.008383	89000	-0.0015987266	-0.53290856	0.6579659	-8.871476e-05	-0.0305596	0.5329085	0.0009917943	0.0	99.0	34706.54195213318
445	200.0	0.35421973	0.09887126	0.9455503	0.1691383	0.45122546	13.747946	3.3447213	39.842243	9.740296	89200	-0.0016164033	-0.53880095	0.5439737	-1.1723023e-05	1.6272068e-05	0.538801	0.0010302797	0.0	99.0	34786.39089345932
446	200.0	0.28169334	0.08997779	0.9857396	0.13653874	0.3634352	13.190104	3.068128	40.5353	9.457775	89400	-0.0016228745	-0.540958	0.43990523	-2.8785667e-05	-0.013022989	0.5409581	0.0006435569	0.0	99.0	34866.96385407448
447	200.0	0.28751215	0.09500781	0.9790045	0.12705356	0.3714504	13.181853	3.2901802	41.165653	9.754743	89600	-0.0016191455	-0.5397149	0.457773	-0.000107586035	-0.010193169	0.53971493	0.00090311305	0.0	99.0	34943.49001407623
448	200.0	0.39029613	0.11398685	0.8951806	0.1890627	0.49882072	13.99612	3.9248989	40.46778	9.61221	89800	-0.0016133063	-0.5377687	0.6604096	-4.918175e-05	-0.027088702	0.5377687	0.00041314974	0.0	99.0	35020.247739076614
449	200.0	0.32771444	0.115300156	0.9903134	0.13926056	0.41879633	13.812101	3.9037807	40.28665	9.979517	90000	-0.0016232663	-0.5410888	0.5478538	-3.210397e-05	0.0033550262	0.5410889	0.00097042084	0.0	99.0	35101.376749277115
450	200.0	0.31614387	0.11438863	0.9599255	0.14190246	0.41553143	13.306177	3.9414818	40.376396	9.5801325	90200	-0.001620884	-0.5402947	0.5282143	-4.7717127e-05	0.0021933913	0.5402947	0.00058944727	0.0	99.0	35181.20301103592
451	200.0	0.31168517	0.11109094	0.9770605	0.15386894	0.40391436	13.38878	3.797453	40.747356	9.658676	90400	-0.0016164535	-0.5388177	0.5099019	-6.318686e-05	-0.0010687709	0.53881776	0.00066572527	0.0	99.0	35257.727617263794
452	200.0	0.34446496	0.09839672	0.9437583	0.15644139	0.43389446	13.525205	3.13419	39.987297	9.80678	90600	-0.0016149702	-0.5383236	0.49537045	-1.0546064e-05	-0.0054000616	0.5383236	0.0009170404	0.0	99.0	35334.30772805214
453	200.0	0.37732655	0.10836169	0.8040652	0.18990737	0.47514322	14.056156	3.5168855	38.17381	9.919755	90800	-0.0016091263	-0.53637564	0.5993632	-1.2105331e-05	0.005336225	0.53637564	0.00031106183	0.0	99.0	35410.646092414856
454	200.0	0.3946822	0.11358799	0.94944304	0.19458798	0.5029903	14.170431	3.8100057	39.756733	9.741157	91000	-0.0016160082	-0.53867	0.6642541	-5.621696e-07	-0.015602112	0.53866994	0.00038634322	0.0	99.0	35486.99194049835
455	200.0	0.35667637	0.11048017	0.9474914	0.15936132	0.4536481	13.639528	3.629543	39.676826	9.306196	91200	-0.0016092652	-0.5364218	0.55859655	-5.2008312e-05	-0.0019314289	0.5364219	0.0014467655	0.0	99.0	35563.466925144196
456	200.0	0.4030281	0.12364861	0.9251733	0.21046764	0.51425225	14.182901	4.149597	39.619022	9.494206	91400	-0.0015948137	-0.53160447	0.70102143	-0.0001875282	-0.03373164	0.53160447	0.003085942	0.0	99.0	35639.80937957764
457	200.0	0.40875617	0.11243759	0.9956403	0.19468693	0.51626277	14.883134	3.8046455	39.20967	9.518648	91600	-0.0015954303	-0.5318099	0.7034209	-5.875947e-06	-0.011455238	0.53181	0.00055997947	0.0	99.0	35716.20445275307
458	200.0	0.27237633	0.08422612	0.99102724	0.13426775	0.34928575	12.861491	3.0288363	37.907784	9.096908	91800	-0.0015922538	-0.5307513	0.43757176	-4.2120344e-05	-0.029761404	0.53075135	0.0005440331	0.0	99.0	35795.73522210121
459	200.0	0.30975017	0.0939076	0.94734824	0.14843437	0.40096602	13.405952	3.3293805	40.00027	9.458897	92000	-0.0015904687	-0.5301565	0.48294136	-8.084753e-05	-0.004594058	0.53015643	0.0014619457	0.0	99.0	35876.07600188255
460	200.0	0.2913589	0.09770991	0.9560956	0.15364258	0.37512374	13.095927	3.3868005	39.585846	9.74136	92200	-0.0015808141	-0.5269382	0.45699772	-4.747871e-05	-0.0057682097	0.5269382	0.00051238836	0.0	99.0	35952.47030854225
461	200.0	0.40433717	0.11599938	1.0	0.17796208	0.5113078	14.4391575	3.9170296	40.804844	9.407302	92400	-0.001574155	-0.5247185	0.68326277	-5.221425e-05	-0.028438032	0.5247185	0.0010945585	0.0	99.0	36033.441304922104
462	200.0	0.25882587	0.083537735	1.0	0.11652277	0.33131802	12.874047	2.8273656	40.780827	9.458745	92600	-0.0015677155	-0.5225716	0.41088817	-1.9144733e-05	-0.018555522	0.5225716	0.0014900056	0.0	99.0	36109.65480303764
463	200.0	0.35052112	0.11049119	0.9511712	0.1573878	0.44745922	14.115022	3.8812542	40.509205	9.3454	92800	-0.0015968947	-0.5322983	0.5935149	-5.916925e-06	-0.0013105273	0.5322984	0.0026002293	0.0	99.0	36186.01067566872
464	200.0	0.28248918	0.10665469	0.9584707	0.11465464	0.3696908	13.243137	3.9388173	41.1215	9.391695	93000	-0.0016122202	-0.5374069	0.50788677	-9.497767e-05	-0.005612552	0.53740686	0.0012417815	0.0	99.0	36262.6560049057
465	200.0	0.37448913	0.10110392	1.0	0.18137273	0.4672469	14.230049	3.4517074	40.865417	9.728058	93200	-0.0016106473	-0.5368823	0.580079	-2.7992646e-05	0.009981215	0.5368823	0.0005311231	0.0	99.0	36339.205708265305
466	200.0	0.30220672	0.09886653	0.90374494	0.14106396	0.38952702	13.296816	3.4557145	40.486755	9.532816	93400	-0.0016076346	-0.53587794	0.48502964	-5.562266e-05	-0.0066280663	0.535878	0.0004869906	0.0	99.0	36415.723903894424
467	200.0	0.3399618	0.10669386	0.8599466	0.14627226	0.43920913	13.542896	3.6056297	39.760338	9.454778	93600	-0.0016039734	-0.5346578	0.5435431	-2.3738015e-05	0.004957497	0.5346578	0.00067011546	0.0	99.0	36492.1352725029
468	200.0	0.31320754	0.097344175	0.91176844	0.15014379	0.3989179	13.219044	3.3527822	40.981106	9.635703	93800	-0.0016116982	-0.5372328	0.47041354	-1.8227496e-05	-0.0037797987	0.5372328	0.00035311515	0.0	99.0	36568.76991057396
469	200.0	0.3206617	0.10353008	0.8352528	0.13404946	0.41148332	13.284862	3.4754674	40.441948	9.4384575	94000	-0.0016159201	-0.5386399	0.49268597	-7.2096824e-05	0.0035097897	0.5386399	0.0010964628	0.0	99.0	36645.65612244606
470	200.0	0.30289826	0.094361916	0.96229285	0.14335261	0.38673237	13.26979	3.2137413	39.77603	9.791004	94200	-0.001613066	-0.53768843	0.46224904	-5.244685e-05	-0.008563787	0.5376885	0.00091512885	0.0	99.0	36722.30525946617
471	200.0	0.35651177	0.10852371	0.9728453	0.18040273	0.45129	13.828768	3.5616546	39.715874	9.798569	94400	-0.0016211058	-0.54036856	0.56355274	-3.9822888e-05	0.004264891	0.54036856	0.00077647896	0.0	99.0	36798.992025613785
472	200.0	0.29794422	0.1067262	0.9953746	0.14067435	0.3816506	13.026485	3.5979655	40.697582	9.321194	94600	-0.0016160781	-0.5386926	0.4643709	-5.5761542e-05	0.0065987706	0.53869265	0.00050910853	0.0	99.0	36875.581637620926
473	200.0	0.39776215	0.113342635	0.9157043	0.1698084	0.50133556	14.376601	3.7466137	39.471	9.666852	94800	-0.0016091967	-0.536399	0.6629094	-2.6534777e-05	-0.013548017	0.53639907	0.00056016486	0.0	99.0	36952.06419587135
474	200.0	0.33694556	0.109594114	0.9606438	0.1487695	0.43559915	13.856906	3.7085433	40.17013	9.962767	95000	-0.0016071523	-0.5357175	0.55041206	-3.053865e-05	-0.005849123	0.5357175	0.00075521274	0.0	99.0	37031.80966711044
475	200.0	0.26768643	0.09059616	0.9112074	0.11913733	0.33826965	13.014455	3.0438569	40.044624	9.920153	95200	-0.001610118	-0.5367059	0.41772857	4.2445026e-07	-0.007782191	0.536706	0.00059876975	0.0	99.0	37108.09140539169
476	200.0	0.30343077	0.09588904	0.89501864	0.11880282	0.3817469	13.392494	3.1680357	40.13361	9.964727	95400	-0.0016138022	-0.53793395	0.45463103	-5.9782527e-05	-0.007907927	0.537934	0.00083185703	0.0	99.0	37184.64960360527
477	200.0	0.35703096	0.10246833	0.97293425	0.16939054	0.45104447	13.476977	3.3720665	39.66677	9.467212	95600	-0.0016197909	-0.5399302	0.5353662	2.2579916e-06	0.013076663	0.5399303	0.00035433494	0.0	99.0	37261.23451733589
478	200.0	0.25884455	0.08641289	0.83320695	0.11855186	0.3322522	12.524472	2.9921265	41.917175	9.201729	95800	-0.0016202136	-0.54007155	0.39948276	-5.824177e-05	-0.019802302	0.54007155	0.0006608784	0.0	99.0	37341.0874683857
479	200.0	0.3579543	0.11117203	0.9445484	0.17339802	0.4600433	13.097115	3.6723335	40.591156	8.962595	96000	-0.0016199353	-0.53997827	0.56082845	-2.8682058e-05	-0.011250794	0.53997827	0.0011754364	0.0	99.0	37417.17080903053
480	200.0	0.2284949	0.0696993	0.99021316	0.09394184	0.286628	11.846827	2.0950906	39.922665	9.128555	96200	-0.0016189778	-0.5396592	0.3249059	-4.5777415e-05	-0.01256609	0.5396592	0.00041091337	0.0	99.0	37493.78560638428
481	200.0	0.323485	0.0954691	0.9362627	0.13984455	0.41166243	12.950871	3.2730534	39.691204	9.416147	96400	-0.0016219285	-0.54064286	0.4790901	-6.673916e-05	0.0075259507	0.54064286	0.0006232642	0.0	99.0	37574.760013341904
482	200.0	0.32142243	0.1165473	0.98616165	0.13682413	0.41598293	13.731387	4.1429505	40.408867	9.752732	96600	-0.0016216135	-0.54053766	0.56908244	-9.7757555e-05	-0.0088710785	0.5405377	0.0005368524	0.0	99.0	37655.70382857323
483	200.0	0.38531435	0.11453499	0.90297836	0.18097349	0.4869567	14.495679	3.9224744	40.898785	10.170589	96800	-0.001619496	-0.5398323	0.6449881	-1.31815905e-05	0.013972998	0.5398323	0.00052464235	0.0	99.0	37732.65674471855
484	200.0	0.3476768	0.11168193	0.86845845	0.1555061	0.44597298	13.98616	3.8430755	40.16359	9.634241	97000	-0.0016227228	-0.5409076	0.5768925	1.5419209e-06	0.007842064	0.5409077	0.0005629751	0.0	99.0	37809.06010770798
485	200.0	0.23768245	0.07835343	0.7589161	0.10520246	0.30568436	12.322975	2.6662927	41.11665	9.654549	97200	-0.0016101755	-0.53672516	0.39094493	-2.3727422e-05	-0.05077976	0.53672516	0.00037998083	0.0	99.0	37888.952973127365
486	200.0	0.24410461	0.0865595	0.98544866	0.111472175	0.31570205	12.030654	2.9517815	40.057358	9.076095	97400	-0.0016012577	-0.53375256	0.37677053	-3.9516017e-05	-0.009750962	0.5337525	0.0002720415	0.0	99.0	37969.30314016342
487	200.0	0.3599073	0.096509054	0.98116195	0.18554737	0.4568516	13.234978	3.3813913	41.267895	8.71782	97600	-0.0016066252	-0.5355416	0.5497203	-5.190354e-05	-0.02616769	0.5355416	0.0005154766	0.0	99.0	38045.86827135086
488	200.0	0.34156474	0.102990955	0.86683923	0.15211935	0.43358478	13.683795	3.4662743	38.48655	9.310534	97800	-0.0016049688	-0.5349898	0.5232191	-2.6917318e-05	0.00027388334	0.53498983	0.00047664708	0.0	99.0	38126.07088947296
489	200.0	0.3171997	0.103893764	0.97657824	0.14572172	0.40828234	13.34695	3.5635538	40.006622	9.741256	98000	-0.0016059482	-0.53531617	0.494929	-4.206854e-05	-0.00045078993	0.5353162	0.0007243921	0.0	99.0	38202.52406692505
490	200.0	0.2753487	0.09823829	0.91522366	0.121670194	0.35995263	12.677339	3.3575685	40.70316	9.42138	98200	-0.0016082213	-0.53607386	0.431347	-2.7578906e-05	0.011940092	0.5360739	0.0008940494	0.0	99.0	38279.01438331604
491	200.0	0.36377954	0.10641766	1.0	0.14576909	0.45897773	14.018538	3.653208	40.97347	9.621544	98400	-0.0016038616	-0.5346205	0.57321995	-4.349579e-05	-0.0052654147	0.53462046	0.0004663829	0.0	99.0	38358.520852804184
492	200.0	0.41220576	0.11768761	0.8953591	0.21047045	0.5260249	14.671078	3.9192905	39.19124	9.9800415	98600	-0.0016099224	-0.53664106	0.70954454	-2.0710286e-05	-0.014593959	0.5366411	0.0004712856	0.0	99.0	38438.62975668907
493	200.0	0.28660998	0.095303394	0.96824735	0.12306969	0.36239365	13.114608	3.2430546	40.674538	9.535298	98800	-0.0016121246	-0.537375	0.44601288	-0.00010686205	-0.00013124943	0.537375	0.001833814	0.0	99.0	38518.64797925949
494	200.0	0.28036445	0.106835015	0.95786554	0.131063	0.3617148	13.184209	3.6903107	40.824146	9.391602	99000	-0.0016235359	-0.5411781	0.4777759	3.260211e-06	-0.0085892975	0.5411781	0.0005760291	0.0	99.0	38594.99167919159
495	200.0	0.41399157	0.12488699	0.97304475	0.18709068	0.5366491	14.986169	4.351638	41.562828	9.295531	99200	-0.0016074285	-0.53580964	0.7639786	-4.4268207e-05	-0.034886897	0.5358096	0.0020789388	0.0	99.0	38671.46871829033
496	200.0	0.2521304	0.07398739	0.5567644	0.11372855	0.32184443	13.247464	2.304121	39.81185	10.644954	99400	-0.0016020086	-0.5340029	0.4182947	-2.0234846e-05	-0.040314198	0.53400284	0.0009628873	0.0	99.0	38751.494321107864
497	200.0	0.2608994	0.09201329	0.93316275	0.11084935	0.32993335	13.117208	3.0465348	41.247715	10.016042	99600	-0.0016058978	-0.53529906	0.4314983	-1.44491205e-05	-0.000913471	0.53529906	0.0012753272	0.0	99.0	38832.41000294685
498	200.0	0.36958027	0.10949919	0.8936252	0.1854131	0.4708835	14.3284235	3.677272	40.17047	10.30433	99800	-0.0016119963	-0.5373319	0.6003897	-4.3068663e-05	-0.0023860931	0.5373319	0.0008795595	0.0	99.0	38912.859822034836
499	200.0	0.27902344	0.09993765	0.85644007	0.13202423	0.3604895	13.481405	3.5806131	41.19862	10.122663	100000	-0.0016155258	-0.53850865	0.49848348	-2.0717154e-05	-0.013807625	0.5385086	0.0014964489	0.0	99.0	38989.3120200634
500	200.0	0.3243911	0.110735334	0.90652174	0.14126013	0.42396244	13.996701	3.8663216	40.546963	10.078096	100200	-0.0016149249	-0.53830874	0.55974656	3.3492688e-07	-0.0014258623	0.5383086	0.0007450397	0.0	99.0	39066.12044763565
501	200.0	0.21336207	0.07552242	0.8240039	0.10147881	0.27315187	12.35246	2.498503	40.12355	9.760804	100400	-0.0016119863	-0.53732884	0.39502668	-7.188914e-05	-0.046126485	0.53732896	0.00078024773	0.0	99.0	39142.751084804535
502	200.0	0.22392103	0.080975465	0.90126204	0.0984211	0.28880993	12.148788	2.6924236	40.0147	9.991912	100600	-0.0016193982	-0.53979945	0.38286638	-5.1161507e-05	-0.039186418	0.53979945	0.0011284766	0.0	99.0	39222.879573345184
503	200.0	0.30796388	0.08451729	0.88385844	0.1483449	0.3884059	12.812175	2.9349933	38.626827	9.559632	100800	-0.001617731	-0.53924376	0.4345914	-4.929141e-06	-0.0045409203	0.5392438	0.0005953204	0.0	99.0	39302.032348394394
504	200.0	0.30963603	0.10336874	0.9021835	0.14398813	0.39783826	13.164787	3.4867718	39.212112	9.614312	101000	-0.001620438	-0.54014605	0.47713363	-1.6295817e-05	-0.0015233159	0.5401461	0.0006910171	0.0	99.0	39378.669699668884
505	200.0	0.32115266	0.09139964	0.86755544	0.15895271	0.4030823	13.275865	2.9727488	38.141438	9.644689	101200	-0.0016189201	-0.53964025	0.45556623	-5.7193334e-05	0.0018729568	0.5396403	0.0009136267	0.0	99.0	39455.090989112854
506	200.0	0.3045802	0.10279005	0.8647252	0.13449962	0.39896977	13.119775	3.6093316	39.864742	9.443907	101400	-0.0016030357	-0.5343452	0.49662215	-4.1556545e-05	-0.0014488995	0.5343452	0.0007111606	0.0	99.0	39535.27404546738
507	200.0	0.29838488	0.097624294	0.9453125	0.13429543	0.38748512	13.051634	3.3584664	40.693863	9.33658	101600	-0.0016110966	-0.53703237	0.46994534	-4.7488953e-05	-0.0064748824	0.53703237	0.0006141705	0.0	99.0	39612.00780749321
508	200.0	0.34191692	0.11719242	1.0	0.14765874	0.4454988	13.577233	3.862029	40.256702	9.265251	101800	-0.0016011306	-0.53371006	0.5523	-4.64177e-05	-0.0015849471	0.5337101	0.0008251079	0.0	99.0	39688.34024620056
509	200.0	0.35561922	0.10083026	0.9727976	0.16349302	0.4466867	13.8434515	3.2513206	40.27587	9.85307	102000	-0.0016027214	-0.53424037	0.5317688	-3.5101315e-05	-0.0025879145	0.5342403	0.0010856187	0.0	99.0	39765.008715867996
510	200.0	0.34035435	0.10474915	0.8194508	0.16411401	0.4428964	13.75521	3.422606	38.052612	9.94619	102200	-0.0015958928	-0.53196394	0.53525734	4.444504e-06	-0.0025098324	0.531964	0.0010654262	0.0	99.0	39841.57085466385
511	200.0	0.31301305	0.097880386	0.8493137	0.15537979	0.3965405	13.636482	3.1084971	40.0796	9.957454	102400	-0.0015999102	-0.5333034	0.46629107	-3.0459603e-05	0.0020498931	0.5333035	0.00082149025	0.0	99.0	39921.2452583313
512	200.0	0.38621098	0.10869261	0.92383367	0.17698562	0.4875588	14.661716	3.6613772	40.68384	8.882593	102600	-0.001576188	-0.52539605	0.6358156	-6.798026e-05	-0.01735884	0.52539605	0.00088156847	0.0	99.0	39997.85974860191
513	200.0	0.3229892	0.10008036	0.83976364	0.15146346	0.41419747	14.121605	3.4930253	37.73542	10.444709	102800	-0.0016010858	-0.5336953	0.5366247	-5.4964097e-05	-0.007316172	0.5336953	0.0007641361	0.0	99.0	40077.4000017643
